0.000000000000000000e+00,0.000000000000000000e+00
1.010101010101010187e-02,4.099078146508204346e-01
2.020202020202020374e-02,6.032319636492554649e-01
3.030303030303030387e-02,7.340840843197291576e-01
4.040404040404040747e-02,8.541009889326190985e-01
5.050505050505051108e-02,9.633922329754945890e-01
6.060606060606060774e-02,1.062067371935924820e+00
7.070707070707071829e-02,1.150235961301480092e+00
8.080808080808081495e-02,1.228007556559729929e+00
9.090909090909091161e-02,1.295491713198243300e+00
1.010101010101010222e-01,1.352797986704590283e+00
1.111111111111111188e-01,1.400035932566339847e+00
1.212121212121212155e-01,1.437315106271062071e+00
1.313131313131313260e-01,1.464745063306326589e+00
1.414141414141414366e-01,1.482435359159702815e+00
1.515151515151515194e-01,1.490495549318760604e+00
1.616161616161616299e-01,1.490801767307476489e+00
1.717171717171717404e-01,1.489434898605066726e+00
1.818181818181818232e-01,1.486963644333415324e+00
1.919191919191919338e-01,1.483464297508617413e+00
2.020202020202020443e-01,1.479013151146768568e+00
2.121212121212121271e-01,1.473686498263964362e+00
2.222222222222222376e-01,1.467560631876299704e+00
2.323232323232323482e-01,1.460711844999870390e+00
2.424242424242424310e-01,1.453216430650771551e+00
2.525252525252525415e-01,1.445150681845098539e+00
2.626262626262626521e-01,1.436590891598946707e+00
2.727272727272727626e-01,1.427613352928411627e+00
2.828282828282828731e-01,1.418294358849588432e+00
2.929292929292929282e-01,1.408710202378572474e+00
3.030303030303030387e-01,1.398937176531459325e+00
3.131313131313131493e-01,1.389051574324344118e+00
3.232323232323232598e-01,1.379129688773322426e+00
3.333333333333333703e-01,1.369247812894489602e+00
3.434343434343434809e-01,1.359482239703940554e+00
3.535353535353535914e-01,1.349909262217771300e+00
3.636363636363636465e-01,1.340605173452076970e+00
3.737373737373737570e-01,1.331646266422952696e+00
3.838383838383838675e-01,1.323108834146494051e+00
3.939393939393939781e-01,1.315069169638796387e+00
4.040404040404040886e-01,1.307603565915955057e+00
4.141414141414141992e-01,1.300788315994065414e+00
4.242424242424242542e-01,1.294699712889222809e+00
4.343434343434343647e-01,1.289414049617522595e+00
4.444444444444444753e-01,1.285007619195060125e+00
4.545454545454545858e-01,1.281369235879118884e+00
4.646464646464646964e-01,1.277994142495956886e+00
4.747474747474748069e-01,1.274835727450793543e+00
4.848484848484848619e-01,1.271879392686769972e+00
4.949494949494949725e-01,1.269110540147024846e+00
5.050505050505050830e-01,1.266514571774698172e+00
5.151515151515152491e-01,1.264076889512929736e+00
5.252525252525253041e-01,1.261782895304858654e+00
5.353535353535353591e-01,1.259617991093625378e+00
5.454545454545455252e-01,1.257567578822369025e+00
5.555555555555555802e-01,1.255617060434229382e+00
5.656565656565657463e-01,1.253751837872346453e+00
5.757575757575758013e-01,1.251957313079859357e+00
5.858585858585858563e-01,1.250218887999908102e+00
5.959595959595960224e-01,1.248521964575632692e+00
6.060606060606060774e-01,1.246851944750172025e+00
6.161616161616162435e-01,1.245194230466666330e+00
6.262626262626262985e-01,1.243534223668255612e+00
6.363636363636364646e-01,1.241857326298078323e+00
6.464646464646465196e-01,1.240148940299275582e+00
6.565656565656565746e-01,1.238394467614986061e+00
6.666666666666667407e-01,1.236579310188349545e+00
6.767676767676767957e-01,1.234688869962506486e+00
6.868686868686869618e-01,1.232708548880595556e+00
6.969696969696970168e-01,1.230623748885756763e+00
7.070707070707071829e-01,1.228419871921130335e+00
7.171717171717172379e-01,1.226082319929855169e+00
7.272727272727272929e-01,1.223596494855071493e+00
7.373737373737374590e-01,1.220947798639919091e+00
7.474747474747475140e-01,1.218121633227536638e+00
7.575757575757576801e-01,1.215103400561064584e+00
7.676767676767677351e-01,1.211878502583643158e+00
7.777777777777777901e-01,1.208432341238410812e+00
7.878787878787879562e-01,1.204750318468508219e+00
7.979797979797980112e-01,1.200817836217074275e+00
8.080808080808081773e-01,1.196414615033421835e+00
8.181818181818182323e-01,1.191136159132206052e+00
8.282828282828283983e-01,1.185018147490391360e+00
8.383838383838384534e-01,1.178109537877567670e+00
8.484848484848485084e-01,1.170459288063323999e+00
8.585858585858586745e-01,1.162116355817249813e+00
8.686868686868687295e-01,1.153129698908934131e+00
8.787878787878788955e-01,1.143548275107966417e+00
8.888888888888889506e-01,1.133421042183936356e+00
8.989898989898991166e-01,1.122796957906432302e+00
9.090909090909091717e-01,1.111724980045044386e+00
9.191919191919192267e-01,1.100254066369361627e+00
9.292929292929293927e-01,1.088433174648973267e+00
9.393939393939394478e-01,1.076311262653468548e+00
9.494949494949496138e-01,1.063937288152436933e+00
9.595959595959596689e-01,1.051360208915467664e+00
9.696969696969697239e-01,1.038628982712150206e+00
9.797979797979798899e-01,1.025792567312073356e+00
9.898989898989899450e-01,1.012899920484827021e+00
1.000000000000000000e+00,1.000000000000000000e+00
